Year,County,Violent,Homicide,Rape,Robbery,AggAssault,Property,Burglary,VehicleTheft,Total
2017,Stanislaus County,227,1,20,75,131,1601,314,408,879
2017,Stanislaus County,2074,20,110,519,1425,8465,1188,1412,5865
2017,Stanislaus County,13,0,0,4,9,142,46,26,70
2017,Stanislaus County,31,0,7,6,18,586,104,82,400
2017,Stanislaus County,46,0,3,9,34,513,50,136,327
2017,Stanislaus County,40,0,1,21,18,562,73,58,431
2017,Stanislaus County,447,4,24,142,277,2296,382,443,1471
2017,Stanislaus County,16,0,1,2,13,120,26,39,55
2017,Stanislaus County,2,0,0,1,1,101,15,12,74
2017,Stanislaus County,5,0,4,0,1,47,0,8,39
2017,Stanislaus County,0,0,0,0,0,2,0,0,2
2017,Stanislaus County,1,0,0,0,1,707,6,546,155
2017,Sutter County,87,1,9,5,72,600,230,67,303
2017,Sutter County,255,0,23,82,150,2207,380,379,1448
2017,Sutter County,0,0,0,0,0,0,0,0,0
2017,Sutter County,0,0,0,0,0,40,0,38,2
2017,Tehama County,89,8,22,10,49,432,212,14,206
2017,Tehama County,25,0,1,5,19,286,79,35,172
2017,Tehama County,160,0,29,31,100,960,156,106,698
2017,Tehama County,0,0,0,0,0,0,0,0,0
2017,Tehama County,0,0,0,0,0,145,0,101,44
2017,Trinity County,75,1,5,8,61,179,84,1,94
2017,Trinity County,0,0,0,0,0,0,0,0,0
2017,Trinity County,2,0,0,0,2,75,0,63,12
2017,Tulare County,362,13,35,68,246,1883,634,3,1246
2017,Tulare County,194,1,7,18,168,563,93,85,385
2017,Tulare County,24,1,4,6,13,239,55,32,152
2017,Tulare County,34,0,2,6,26,172,32,35,105
2017,Tulare County,45,2,0,13,30,273,58,66,149
2017,Tulare County,247,4,10,58,175,1535,338,272,925
2017,Tulare County,254,2,22,66,164,1703,284,411,1008
2017,Tulare County,457,9,81,144,223,4396,839,604,2953
2017,Tulare County,27,1,1,2,23,122,20,16,86
2017,Tulare County,0,0,0,0,0,4,0,0,4
2017,Tulare County,1,0,0,1,0,75,5,8,62
2017,Tulare County,0,0,0,0,0,757,1,679,77
2017,Tuolumne County,173,2,39,13,119,622,322,6,294
2017,Tuolumne County,33,0,9,7,17,324,56,29,239
2017,Tuolumne County,0,0,0,0,0,178,1,87,90
2017,Ventura County,176,2,30,26,118,817,194,92,531
2017,Ventura County,107,1,8,42,56,1086,182,78,826
2017,Ventura County,30,0,6,5,19,119,24,12,83
2017,Ventura County,4,0,2,0,2,45,11,1,33
2017,Ventura County,908,15,65,430,398,5328,787,693,3848
2017,Ventura County,39,2,4,14,19,396,65,44,287
2017,Ventura County,103,2,7,18,76,434,84,42,308
2017,Ventura County,172,2,44,35,91,1687,269,113,1305
2017,Ventura County,460,2,63,111,284,3638,585,336,2717
2017,Ventura County,184,0,32,39,113,1824,331,138,1355
2017,Ventura County,2,0,0,0,2,33,2,0,31
2017,Ventura County,48,0,8,9,31,332,55,20,257
2017,Ventura County,3,0,0,1,2,75,7,1,67
2017,Ventura County,0,0,0,0,0,0,0,0,0
2017,Ventura County,0,0,0,0,0,3,0,0,3
2017,Ventura County,1,0,0,0,1,44,0,2,42
2017,Ventura County,1,0,1,0,0,64,15,3,46
2017,Ventura County,1,0,0,0,1,60,1,34,25
2017,Yolo County,56,2,4,10,40,282,99,17,166
2017,Yolo County,94,0,17,35,42,1619,269,129,1221
2017,Yolo County,14,0,0,1,13,131,26,12,93
2017,Yolo County,187,0,21,38,128,1861,326,229,1306
2017,Yolo County,199,7,19,79,94,1138,201,181,756
2017,Yolo County,0,0,0,0,0,0,0,0,0
2017,Yolo County,17,0,4,2,11,566,25,6,535
2017,Yolo County,1,0,0,1,0,59,2,45,12
2017,Yuba County,224,2,17,37,168,1156,433,5,718
2017,Yuba County,95,1,6,20,68,508,107,136,265
2017,Yuba County,6,0,0,2,4,37,10,5,22
2017,Yuba County,0,0,0,0,0,3,0,0,3
2017,Yuba County,0,0,0,0,0,368,0,344,24
2018,Alameda County,670,7,35,223,405,2064,385,487,1192
2018,Alameda County,184,1,13,75,95,2123,196,351,1576
2018,Alameda County,37,1,2,28,6,608,69,47,492
2018,Alameda County,586,1,65,353,167,5381,829,548,4004
2018,Alameda County,170,0,9,120,41,2014,98,155,1761
2018,Alameda County,502,3,55,216,228,4687,720,683,3284
2018,Alameda County,669,3,85,364,217,4770,545,1376,2849
2018,Alameda County,186,0,33,58,95,1696,212,155,1329
2018,Alameda County,97,1,20,39,37,1318,180,169,969
2018,Alameda County,5480,70,448,2624,2338,23190,2394,5071,15725
2018,Alameda County,21,0,1,10,10,195,47,24,124
2018,Alameda County,110,0,6,57,47,1445,156,112,1177
2018,Alameda County,473,1,22,299,151,3584,439,812,2333
2018,Alameda County,261,1,15,89,156,1653,246,237,1170
2018,Alameda County,43,1,3,12,27,398,103,12,283
2018,Alameda County,3,0,2,1,0,82,16,2,64
2018,Alameda County,0,0,0,0,0,12,6,0,6
2018,Alameda County,303,2,3,211,87,1484,11,201,1272
2018,Alameda County,108,0,6,47,55,1188,96,87,1005
2018,Alameda County,37,0,11,10,16,779,40,37,702
2018,Alameda County,8,0,0,1,7,185,1,127,57
2018,Alpine County,12,0,2,1,9,27,11,0,16
2018,Alpine County,0,0,0,0,0,2,0,1,1
2018,Amador County,83,3,8,5,67,338,78,2,258
2018,Amador County,5,0,0,0,5,56,13,5,38
2018,Amador County,29,0,2,3,24,128,27,8,93
2018,Amador County,1,0,0,0,1,39,5,5,29
2018,Amador County,0,0,0,0,0,0,0,0,0
2018,Amador County,0,0,0,0,0,35,0,27,8
2018,Butte County,327,3,32,31,261,1394,588,49,757
2018,Butte County,10,0,0,2,8,34,9,5,20
2018,Butte County,611,2,86,106,417,2403,327,315,1761
2018,Butte County,80,0,5,1,74,250,49,10,191
2018,Butte County,112,4,10,32,66,982,152,207,623
2018,Butte County,65,0,15,5,45,279,109,45,125
2018,Butte County,0,0,0,0,0,5,2,0,3
2018,Ventura County,1,0,0,0,1,26,1,0,25
2018,Butte County,9,1,4,1,3,136,5,1,130
2018,Butte County,0,0,0,0,0,329,1,188,140
2018,Calaveras County,187,2,27,14,144,615,217,22,376
2018,Calaveras County,10,0,0,0,10,80,22,8,50
2018,Calaveras County,0,0,0,0,0,0,0,0,0
2018,San Mateo County,0,0,0,0,0,2,0,0,2
2018,Calaveras County,0,0,0,0,0,164,0,101,63
2018,Colusa County,24,2,7,5,10,185,68,3,114
2018,Colusa County,11,1,1,1,8,80,24,14,42
2018,Colusa County,22,0,1,3,18,81,28,10,43
2018,Colusa County,0,0,0,0,0,0,0,0,0
2018,Colusa County,0,0,0,0,0,19,1,12,6
2018,Contra Costa County,300,4,25,111,160,1462,376,24,1062
2018,Contra Costa County,602,7,56,213,326,3330,641,602,2087
2018,Contra Costa County,152,1,7,39,105,1317,211,85,1021
2018,Contra Costa County,1,0,0,1,0,146,11,7,128
2018,Contra Costa County,473,3,49,200,221,4126,446,556,3124
2018,Contra Costa County,171,0,3,101,67,1314,167,102,1045
2018,Contra Costa County,30,0,0,16,14,350,82,28,240
2018,Contra Costa County,70,0,0,29,41,747,83,59,605
2018,Contra Costa County,422,3,53,130,236,1679,251,418,1010
2018,Contra Costa County,57,1,3,32,21,1584,134,77,1373
2018,Contra Costa County,1046,17,32,375,622,4353,383,1685,2285
2018,Contra Costa County,180,0,14,99,67,979,114,334,531
2018,Contra Costa County,109,2,3,35,69,2249,303,134,1812
2018,Contra Costa County,2,0,0,0,2,48,13,5,30
2018,Contra Costa County,73,0,10,32,31,524,73,105,346
2018,Contra Costa County,10,0,0,5,5,231,23,17,191
2018,Contra Costa County,12,0,2,2,8,94,12,7,75
2018,Contra Costa County,50,1,0,29,20,805,1,135,669
2018,Contra Costa County,9,0,0,1,8,123,12,3,108
2018,Contra Costa County,16,0,0,10,6,326,53,22,251
2018,Contra Costa County,43,0,4,21,18,786,103,52,631
2018,Contra Costa County,9,0,1,7,1,110,30,11,69
2018,Contra Costa County,0,0,0,0,0,2,2,0,0
2018,Contra Costa County,42,1,1,9,31,508,90,95,323
2018,Contra Costa County,1,0,0,0,1,358,0,318,40
2018,Del Norte County,102,1,20,12,69,299,130,6,163
2018,Del Norte County,35,0,2,8,25,220,18,3,199
2018,Del Norte County,0,0,0,0,0,76,0,37,39
2018,El Dorado County,239,2,55,27,155,1991,526,33,1432
2018,El Dorado County,54,0,17,9,28,278,47,42,189
2018,El Dorado County,182,3,9,22,148,454,114,61,279
2018,El Dorado County,0,0,0,0,0,0,0,0,0
2018,El Dorado County,0,0,0,0,0,141,0,66,75
2018,Fresno County,1534,7,39,101,1387,3395,1546,604,1245
2018,Fresno County,221,1,46,36,138,2438,358,148,1932
2018,Fresno County,73,2,3,8,60,244,73,27,144
2018,Fresno County,45,0,4,5,36,111,23,22,66
2018,Fresno County,22,0,1,6,15,107,52,9,46
2018,Fresno County,2953,32,170,909,1842,17787,2949,2365,12473
2018,Fresno County,96,0,4,3,89,49,18,21,10
2018,Fresno County,59,1,5,21,32,358,84,56,218
2018,Fresno County,40,0,5,7,28,306,129,53,124
2018,Fresno County,86,0,5,6,75,197,50,69,78
2018,Fresno County,25,1,2,5,17,94,30,22,42
2018,Fresno County,111,3,9,18,81,335,108,103,124
2018,Fresno County,105,3,13,10,79,289,91,70,128
2018,Fresno County,88,1,15,13,59,362,110,64,188
2018,Fresno County,240,3,23,16,198,725,239,142,344
2018,Fresno County,1,0,0,1,0,136,20,6,110
2018,Fresno County,0,0,0,0,0,3,0,0,3
2018,Calaveras County,0,0,0,0,0,1,0,1,0
2018,Fresno County,11,0,3,3,5,147,18,11,118
2018,Fresno County,1,0,0,0,1,226,0,185,41
2018,Fresno County,177,0,3,0,174,4,3,0,1
2018,Glenn County,55,1,9,7,38,444,132,36,276
2018,Glenn County,25,0,3,6,16,121,22,17,82
2018,Glenn County,0,0,0,0,0,0,0,0,0
2018,Glenn County,0,0,0,0,0,38,0,25,13
2018,Humboldt County,240,7,17,52,164,899,338,23,538
2018,Humboldt County,64,1,15,14,34,665,89,64,512
2018,Humboldt County,197,3,26,64,104,1491,231,205,1055
2018,Humboldt County,6,0,1,0,5,20,8,0,12
2018,Humboldt County,46,0,3,9,34,352,61,34,257
2018,Humboldt County,8,0,3,2,3,61,14,6,41
2018,Humboldt County,7,0,2,1,4,93,13,0,80
2018,Humboldt County,0,0,0,0,0,0,0,0,0
2018,Sacramento County,1,0,0,0,1,4,1,0,3
2018,Humboldt County,3,0,0,0,3,350,1,267,82
2018,Imperial County,241,3,13,15,210,721,174,91,456
2018,Imperial County,154,1,4,18,131,657,112,51,494
2018,Imperial County,87,0,6,19,62,1064,320,168,576
2018,Imperial County,126,1,12,29,84,1625,439,110,1076
2018,Imperial County,15,0,3,1,11,84,19,12,53
2018,Imperial County,9,0,2,1,6,77,18,21,38
2018,Imperial County,12,1,0,0,11,28,6,1,21
2018,Imperial County,0,0,0,0,0,3,2,0,1
2018,Imperial County,1,0,0,0,1,34,0,23,11
2018,Inyo County,80,0,6,4,70,139,58,1,80
2018,Inyo County,41,0,6,4,31,232,26,5,201
2018,Inyo County,0,0,0,0,0,0,0,0,0
2018,Inyo County,1,0,0,0,1,23,0,18,5
2018,Kern County,2423,50,177,420,1776,9472,2781,2069,4622
2018,Kern County,207,3,7,27,170,382,89,121,172
2018,Kern County,1895,31,113,811,940,16097,4025,2777,9295
2018,Kern County,238,10,13,44,171,1437,319,462,656
2018,Kern County,61,2,10,6,43,212,69,75,68
2018,Kern County,171,1,31,15,124,500,123,61,316
2018,Kern County,44,0,6,8,30,544,138,121,285
2018,Kern County,72,0,1,6,65,338,105,43,190
2018,Kern County,82,0,19,12,51,276,71,50,155
2018,Kern County,47,4,2,8,33,393,196,60,137
2018,Kern County,1,0,1,0,0,17,2,1,14
2018,Kern County,5,0,1,0,4,118,5,0,113
2018,Kern County,40,0,1,8,31,141,54,3,84
2018,Kern County,1,0,0,0,1,33,10,0,23
2018,Kern County,1,0,0,0,1,62,6,3,53
2018,Kern County,1,0,0,0,1,246,0,208,38
2018,Kings County,133,2,19,12,100,462,158,23,281
2018,Kings County,75,0,8,11,56,380,88,78,214
2018,Kings County,274,2,32,41,199,1264,145,174,945
2018,Kings County,188,0,18,20,150,385,69,52,264
2018,Kings County,0,0,0,0,0,0,0,0,0
2018,Kings County,70,0,2,1,67,5,2,0,3
2018,Kings County,44,1,2,1,40,118,43,18,57
2018,Kings County,0,0,0,0,0,87,0,74,13
2018,Lake County,201,4,13,20,164,490,278,6,206
2018,Lake County,27,0,1,5,21,175,48,13,114
2018,Lake County,109,4,16,21,68,506,188,98,220
2018,Lake County,1,0,0,0,1,170,1,137,32
2018,Lassen County,57,0,6,3,48,224,109,2,113
2018,Lassen County,197,0,8,11,178,274,84,13,177
2018,Lassen County,0,0,0,0,0,1,0,0,1
2018,Lassen County,0,0,0,0,0,32,0,25,7
2018,Los Angeles County,5790,73,291,1457,3969,15912,3397,3839,8676
2018,Los Angeles County,193,3,14,88,88,1930,328,256,1346
2018,Los Angeles County,76,1,8,41,26,1420,372,79,969
2018,Los Angeles County,82,1,3,34,44,335,107,48,180
2018,Los Angeles County,4,0,1,0,3,41,9,5,27
2018,Los Angeles County,193,3,25,63,102,1122,221,185,716
2018,Los Angeles County,287,3,35,71,178,1386,240,303,843
2018,Los Angeles County,184,3,10,45,126,495,120,109,266
2018,Los Angeles County,335,4,25,118,188,1688,331,394,963
2018,Los Angeles County,117,2,6,53,56,633,85,242,306
2018,Los Angeles County,3,0,0,3,0,51,2,5,44
2018,Los Angeles County,6,0,1,2,3,66,22,1,43
2018,Los Angeles County,0,0,0,0,0,611,376,0,235
2018,Los Angeles County,2,0,0,1,1,6,0,0,6
2018,Los Angeles County,1,0,0,1,0,78,5,3,70
2018,Los Angeles County,12,1,0,6,5,200,36,8,156
2018,Los Angeles County,106,0,14,42,50,1757,405,70,1282
2018,Los Angeles County,2,0,0,0,2,13,9,0,4
2018,Los Angeles County,229,0,18,77,134,2625,276,214,2135
2018,Los Angeles County,66,1,15,19,31,930,227,57,646
2018,Los Angeles County,128,1,9,48,70,995,108,241,646
2018,Los Angeles County,1174,22,38,424,690,2559,362,848,1349
2018,Los Angeles County,188,2,28,67,91,1117,291,173,653
2018,Los Angeles County,90,4,5,32,49,187,26,73,88
2018,Los Angeles County,188,0,6,109,73,1756,246,93,1417
2018,Los Angeles County,162,0,13,91,58,1794,372,163,1259
2018,Los Angeles County,27,0,5,8,14,274,64,24,186
2018,Los Angeles County,301,3,40,127,131,2100,240,98,1762
2018,Los Angeles County,292,4,43,94,151,2437,582,295,1560
2018,Los Angeles County,58,2,7,30,19,936,360,55,521
2018,Los Angeles County,367,5,14,185,163,2615,439,606,1570
2018,Los Angeles County,62,0,5,19,38,403,49,67,287
2018,Los Angeles County,362,6,35,149,172,2242,482,504,1256
2018,Los Angeles County,62,0,11,22,29,714,202,64,448
2018,Los Angeles County,326,7,16,160,143,1306,289,315,702
2018,Los Angeles County,202,1,24,77,100,3110,454,266,2390
2018,Los Angeles County,122,0,23,26,73,1523,222,122,1179
2018,Los Angeles County,81,0,4,24,53,250,56,51,143
2018,Los Angeles County,617,0,37,232,348,1705,294,347,1064
2018,Los Angeles County,30,0,3,5,22,477,130,31,316
2018,Los Angeles County,26,0,8,3,15,363,81,13,269
2018,Los Angeles County,37,1,9,9,18,380,74,29,277
2018,Los Angeles County,185,1,3,97,84,217,4,27,186
2018,Los Angeles County,0,0,0,0,0,15,4,2,9
2018,Los Angeles County,429,2,38,214,175,1800,256,590,954
2018,Los Angeles County,87,2,3,50,32,979,161,137,681
2018,Los Angeles County,683,15,51,312,305,2744,450,658,1636
2018,Los Angeles County,12,0,0,6,6,194,44,35,115
2018,Los Angeles County,270,2,23,118,127,1848,275,226,1347
2018,Los Angeles County,89,1,6,22,60,829,128,121,580
2018,Los Angeles County,162,3,16,41,102,501,96,147,258
2018,Los Angeles County,87,0,18,11,58,742,129,75,538
2018,Los Angeles County,129,3,10,30,86,348,61,102,185
2018,Los Angeles County,66,1,6,11,48,312,64,47,201
2018,Los Angeles County,3284,30,219,979,2056,11922,2328,2279,7315
2018,Los Angeles County,30126,258,2528,10327,17013,101267,15988,17316,67963
2018,Los Angeles County,426,9,22,180,215,1438,228,554,656
2018,Los Angeles County,57,1,8,27,21,844,113,47,684
2018,Los Angeles County,87,2,10,26,49,302,72,123,107
2018,Los Angeles County,69,2,10,31,26,914,121,70,723
2018,Los Angeles County,218,6,10,109,93,1643,619,476,548
2018,Los Angeles County,124,0,4,73,47,1589,356,216,1017
2018,Los Angeles County,449,9,23,132,285,1948,438,394,1116
2018,Los Angeles County,591,4,43,161,383,2442,513,503,1426
2018,Los Angeles County,6,0,1,4,1,104,33,2,69
2018,Los Angeles County,329,3,19,137,170,1427,213,343,871
2018,Los Angeles County,547,7,47,174,319,2928,663,306,1959
2018,Los Angeles County,228,4,9,77,138,1159,231,314,614
2018,Los Angeles County,877,17,76,361,423,4697,903,1030,2764
2018,Los Angeles County,171,4,14,53,100,1452,249,132,1071
2018,Los Angeles County,0,0,0,0,0,5,1,0,4
2018,Los Angeles County,8,1,3,2,2,108,33,8,67
2018,Los Angeles County,194,1,12,87,94,1274,288,284,702
2018,Los Angeles County,80,1,11,22,46,751,152,65,534
2018,Los Angeles County,102,0,3,37,62,312,51,99,162
2018,Los Angeles County,136,0,9,51,76,691,172,66,453
2018,Los Angeles County,11,0,1,2,8,203,84,1,118
2018,Los Angeles County,105,1,6,39,59,991,176,164,651
2018,Los Angeles County,797,7,60,278,452,4732,662,235,3835
2018,Los Angeles County,7,0,0,0,7,95,34,2,59
2018,Los Angeles County,86,0,10,37,39,690,107,112,471
2018,Los Angeles County,126,1,7,33,85,621,145,163,313
2018,Los Angeles County,634,1,34,192,407,2364,343,645,1376
2018,Los Angeles County,32,0,2,19,11,522,103,59,360
2018,Los Angeles County,64,0,7,22,35,472,212,44,216
2018,Los Angeles County,267,2,35,107,123,2702,468,283,1951
2018,Los Angeles County,27,1,1,13,12,383,82,106,195
2018,Los Angeles County,22,0,4,9,9,483,217,38,228
2018,Los Angeles County,292,1,25,150,116,2513,385,393,1735
2018,Los Angeles County,233,1,23,99,110,2225,367,331,1527
2018,Los Angeles County,435,5,14,131,285,1971,345,445,1181
2018,Los Angeles County,7,1,2,2,2,183,13,16,154
2018,Los Angeles County,32,0,6,5,21,389,120,29,240
2018,Los Angeles County,6,0,3,1,2,38,2,4,32
2018,Los Angeles County,5,0,1,2,2,140,7,13,120
2018,Los Angeles County,7,0,5,1,1,109,8,9,92
2018,Los Angeles County,11,0,5,1,5,221,4,5,212
2018,Los Angeles County,13,0,2,4,7,330,86,13,231
2018,Los Angeles County,1193,7,94,298,794,3805,1001,730,2074
2018,Los Angeles County,72,0,28,11,33,691,143,12,536
2018,Los Angeles County,51,0,0,0,51,647,8,470,169
2018,Los Angeles County,1134,0,10,0,1124,6,2,0,4
2018,Madera County,453,3,32,16,402,1138,469,29,640
2018,Madera County,42,3,1,4,34,293,81,68,144
2018,Madera County,399,6,37,92,264,1346,241,207,898
2018,Madera County,0,0,0,0,0,0,0,0,0
2018,Madera County,2,0,0,1,1,192,3,143,46
2018,Marin County,96,2,9,15,70,685,128,9,548
2018,Marin County,0,0,0,0,0,11,4,1,6
2018,Marin County,6,0,1,1,4,116,21,5,90
2018,Marin County,9,0,1,4,4,196,44,15,137
2018,Marin County,97,1,10,19,67,773,118,91,564
2018,Marin County,1,0,1,0,0,24,7,0,17
2018,Marin County,257,2,32,107,116,1695,277,368,1050
2018,Marin County,9,0,0,0,9,201,13,9,179
2018,Marin County,7,0,0,2,5,77,15,0,62
2018,Marin County,0,0,0,0,0,0,0,0,0
2018,Marin County,4,0,0,0,4,20,0,0,20
2018,Ventura County,1,0,0,0,1,99,6,1,92
2018,Marin County,40,0,10,19,11,723,193,27,503
2018,Marin County,2,0,0,0,2,165,0,31,134
2018,Mariposa County,67,0,7,1,59,192,41,4,147
2018,Mariposa County,0,0,0,0,0,19,0,8,11
2018,Mendocino County,213,5,21,28,159,383,199,6,178
2018,Mendocino County,31,0,7,6,18,314,34,14,266
2018,Mendocino County,95,1,15,11,68,284,76,59,149
2018,Mendocino County,21,0,10,5,6,72,15,25,32
2018,Mendocino County,0,0,0,0,0,0,0,0,0
2018,Mendocino County,9,7,0,0,2,146,1,102,43
2018,Merced County,608,5,25,44,534,1434,439,45,950
2018,Merced County,179,2,6,21,150,910,163,186,561
2018,Merced County,71,0,3,0,68,201,69,33,99
2018,Merced County,38,0,2,1,35,95,24,15,56
2018,Merced County,41,0,1,13,27,308,82,53,173
2018,Merced County,144,1,7,37,99,1071,244,168,659
2018,Merced County,465,1,30,116,318,2219,387,428,1404
2018,Merced County,0,0,0,0,0,0,0,0,0
2018,San Diego County,0,0,0,0,0,0,0,0,0
2018,Merced County,2,0,0,0,2,57,4,2,51
2018,Merced County,0,0,0,0,0,466,0,369,97
2018,Modoc County,27,0,3,1,23,41,15,2,24
2018,Modoc County,24,0,0,3,21,76,27,11,38
2018,Modoc County,0,0,0,0,0,0,0,0,0
2018,Modoc County,0,0,0,0,0,15,0,8,7
2018,Mono County,22,0,6,0,16,45,8,1,36
2018,Mono County,19,0,2,3,14,82,9,2,71
2018,Mono County,0,0,0,0,0,6,0,1,5
2018,Monterey County,253,2,32,51,168,1331,354,42,935
2018,Monterey County,11,0,0,0,11,96,20,3,73
2018,Monterey County,2,0,0,1,1,59,16,3,40
2018,Monterey County,11,0,1,4,6,74,11,33,30
2018,Monterey County,97,3,4,14,76,193,41,44,108
2018,Monterey County,32,1,7,5,19,175,53,29,93
2018,Monterey County,112,0,18,35,59,1143,204,80,859
2018,Monterey County,23,0,9,2,12,312,44,16,252
2018,Monterey County,981,19,100,321,541,4304,897,1227,2180
2018,Monterey County,8,0,0,3,5,111,8,7,96
2018,Monterey County,92,0,13,23,56,445,41,71,333
2018,Monterey County,70,1,5,10,54,101,17,31,53
2018,Monterey County,49,1,4,14,30,317,41,36,240
2018,Monterey County,0,0,0,0,0,4,1,1,2
2018,Monterey County,0,0,0,0,0,1,0,0,1
2018,Merced County,0,0,0,0,0,0,0,0,0
2018,Monterey County,9,0,4,0,5,34,4,1,29
2018,Monterey County,0,0,0,0,0,289,0,223,66
2018,Napa County,72,1,9,3,59,222,62,8,152
2018,Napa County,10,0,3,2,5,62,15,8,39
2018,Napa County,269,0,56,46,167,1241,258,169,814
2018,Napa County,9,0,0,1,8,47,11,5,31
2018,Napa County,0,0,0,0,0,0,0,0,0
2018,Napa County,265,0,7,2,256,6,0,0,6
2018,Napa County,56,0,8,13,35,405,54,40,311
2018,Napa County,2,0,1,0,1,33,5,0,28
2018,Napa County,0,0,0,0,0,17,0,11,6
2018,Nevada County,150,2,16,5,127,423,211,7,205
2018,Nevada County,70,0,1,14,55,517,81,50,386
2018,Nevada County,13,0,3,2,8,112,21,19,72
2018,Nevada County,0,0,0,0,0,0,0,0,0
2018,Nevada County,17,0,2,3,12,143,42,16,85
2018,Nevada County,0,0,0,0,0,94,2,79,13
2018,Orange County,310,1,36,17,256,1089,197,145,747
2018,Orange County,1192,7,142,407,636,8702,1408,1373,5921
2018,Orange County,83,1,7,29,46,1293,159,66,1068
2018,Orange County,257,0,17,74,166,2583,265,341,1977
2018,Orange County,344,3,75,110,156,3792,515,302,2975
2018,Orange County,58,0,14,25,19,704,146,80,478
2018,Orange County,20,0,0,5,15,334,84,23,227
2018,Orange County,52,0,1,21,30,1496,194,117,1185
2018,Orange County,332,3,66,107,156,3660,329,475,2856
2018,Orange County,507,4,54,163,286,4040,613,612,2815
2018,Orange County,429,1,83,106,239,3993,525,310,3158
2018,Orange County,90,0,5,9,76,443,60,43,340
2018,Orange County,111,1,5,45,60,1155,190,165,800
2018,Orange County,8,0,1,3,4,156,54,24,78
2018,Orange County,124,1,31,29,63,2073,397,163,1513
2018,Orange County,160,3,12,73,72,2478,478,300,1700
2018,Orange County,120,0,10,20,90,904,243,113,548
2018,Orange County,114,0,9,28,77,900,140,63,697
2018,Orange County,84,0,9,12,63,351,96,40,215
2018,Orange County,1571,21,230,499,821,6390,910,1549,3931
2018,Orange County,39,0,9,20,10,601,70,38,493
2018,Orange County,135,0,10,42,83,618,94,123,401
2018,Orange County,122,0,15,49,58,1874,243,125,1506
2018,Orange County,0,0,0,0,0,57,21,2,34
2018,Orange County,286,2,26,117,141,2433,425,269,1739
2018,Orange County,44,0,6,12,26,812,185,66,561
