RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/14,2/28/21,3/31/21,Bdrm,CAGR,Lat,Lng
95368,Zip,CA,CA,Salida,Modesto,Stanislaus County,220412.0,380990,386274,3,75.2508937807379,37.71693270000001,-121.0851019
95439,Zip,CA,CA,Fulton,Santa Rosa,Sonoma County,385491.0,675889,675604,1,75.25804752899549,38.4886363,-122.7802357
91020,Zip,CA,CA,La Crescenta-Montrose,Los Angeles-Long Beach-Anaheim,Los Angeles County,398954.0,699107,699199,1,75.2580498002276,34.2115828,-118.2321952
95435,Zip,CA,CA,Lakeport,Clearlake,Lake County,256322.0,445524,449395,3,75.32439665732944,39.0037467,-122.8750737
92509,Zip,CA,CA,Riverside,Riverside-San Bernardino-Ontario,Riverside County,260991.0,449863,457608,3,75.33478165913768,33.9996052,-117.4321452
90042,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,369180.0,639305,647391,1,75.35917438647814,37.9759027,-122.3447611
91770,Zip,CA,CA,Rosemead,Los Angeles-Long Beach-Anaheim,Los Angeles County,285021.0,498105,499832,1,75.36672736394863,37.7188649,-122.0780632
92120,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County,167202.0,291416,293290,1,75.41058121314337,32.7926264,-117.0735241
92020,Zip,CA,CA,El Cajon,San Diego-Carlsbad,San Diego County,212016.0,368704,371977,2,75.44760772771866,32.79632220000001,-116.9675814
94555,Zip,CA,CA,Fremont,San Francisco-Oakland-Hayward,Alameda County,679415.0,1173418,1192119,3,75.46256706136897,37.5677679,-122.0522177
90210,Zip,CA,CA,Beverly Hills,Los Angeles-Long Beach-Anaheim,Los Angeles County,618567.0,1076224,1085524,1,75.49012475608949,34.0683231,-118.4069666
95037,Zip,CA,CA,Morgan Hill,San Jose-Sunnyvale-Santa Clara,Santa Clara County,331636.0,580641,582066,1,75.51351481745046,37.2187714,-121.5826642
93223,Zip,CA,CA,Farmersville,Visalia-Porterville,Tulare County,128663.0,222435,225822,3,75.5143281285218,36.3036623,-119.205924
92879,Zip,CA,CA,Corona,Riverside-San Bernardino-Ontario,Riverside County,151569.0,262639,266028,1,75.51610157749936,33.8813831,-117.5378439
93643,Zip,CA,CA,North Fork,Madera,Madera County,139334.0,246096,244579,1,75.53432758694935,37.2238226,-119.4411476
95464,Zip,CA,CA,Nice,Clearlake,Lake County,118968.0,204774,208837,2,75.54048147400981,39.1112521,-122.8253741
93906,Zip,CA,CA,Salinas,Salinas,Monterey County,312373.0,539403,548398,3,75.55870705854859,36.7272444,-121.6397184
92582,Zip,CA,CA,San Jacinto,Riverside-San Bernardino-Ontario,Riverside County,199986.0,344401,351170,3,75.59729181042673,33.7981884,-117.0205594
95348,Zip,CA,CA,Merced,Merced,Merced County,171931.0,297177,302080,3,75.6983906334518,37.4283693,-120.4933624
92277,Zip,CA,CA,Twentynine Palms,Riverside-San Bernardino-Ontario,San Bernardino County,118558.0,203353,208315,3,75.70724877275258,34.1356099,-116.0542941
93536,Zip,CA,CA,Lancaster,Los Angeles-Long Beach-Anaheim,Los Angeles County,221931.0,385373,390000,3,75.7302945510091,34.7190908,-118.2526623
90211,Zip,CA,CA,Beverly Hills,Los Angeles-Long Beach-Anaheim,Los Angeles County,579408.0,1017871,1018233,1,75.73678651313064,34.0661071,-118.3841777
94301,Zip,CA,CA,Palo Alto,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1348017.0,2391342,2369014,1,75.74066202429198,37.4457966,-122.1575745
93647,Zip,CA,CA,Orosi,Visalia-Porterville,Tulare County,103028.0,179104,181093,2,75.77066428543698,36.5902725,-119.1623231
90031,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,458737.0,797934,806326,3,75.77086653136764,35.3964972,-118.9819731
93455,Zip,CA,CA,Santa Maria,Santa Maria-Santa Barbara,Santa Barbara County,187943.0,329062,330353,1,75.77297372075577,34.8442407,-120.4588059
94536,Zip,CA,CA,Fremont,San Francisco-Oakland-Hayward,Alameda County,664278.0,1147311,1167700,3,75.7848370712262,37.5641425,-122.004179
92314,Zip,CA,CA,Big Bear City,Riverside-San Bernardino-Ontario,San Bernardino County,161947.0,276761,284711,2,75.80504733029943,34.2296046,-116.8556955
95227,Zip,CA,CA,Lockeford,Stockton-Lodi,San Joaquin County,486694.0,839440,855636,3,75.8057424172067,38.2148814,-121.0306432
95050,Zip,CA,CA,Santa Clara,San Jose-Sunnyvale-Santa Clara,Santa Clara County,769797.0,1355365,1353514,3,75.82739345567727,37.3539663,-121.9529992
91911,Zip,CA,CA,Chula Vista,San Diego-Carlsbad,San Diego County,336315.0,581303,591474,3,75.86905133580126,32.6059744,-117.0441009
92325,Zip,CA,CA,Crestline,Riverside-San Bernardino-Ontario,San Bernardino County,144292.0,248469,253805,2,75.89679261497518,34.2524771,-117.2793685
94707,Zip,CA,CA,Berkeley,San Francisco-Oakland-Hayward,Alameda County,1004144.0,1742777,1766472,3,75.91819499992033,37.8983665,-122.2795667
91762,Zip,CA,CA,Ontario,Riverside-San Bernardino-Ontario,San Bernardino County,159332.0,275840,280324,1,75.93703713001783,34.0420153,-117.6610854
93307,Zip,CA,CA,Bakersfield,Bakersfield,Kern County,71184.0,122931,125265,1,75.97353337828724,35.2421103,-118.9761519
95237,Zip,CA,CA,Lockeford,Stockton-Lodi,San Joaquin County,250551.0,433829,440915,3,75.97814417024877,38.160627,-121.1424001
93612,Zip,CA,CA,Clovis,Fresno,Fresno County,125646.0,216614,221132,2,75.99605240119065,36.8109736,-119.7136456
93270,Zip,CA,CA,Terra Bella,Visalia-Porterville,Tulare County,151835.0,263070,267337,3,76.07073467909244,35.93935829999999,-119.0692659
95320,Zip,CA,CA,Escalon,Stockton-Lodi,San Joaquin County,269443.0,466794,474433,3,76.07917073369877,37.8300406,-121.0105733
93210,Zip,CA,CA,Coalinga,Fresno,Fresno County,73630.0,127917,129648,1,76.08040201005025,36.2615718,-120.4357631
92570,Zip,CA,CA,Perris,Riverside-San Bernardino-Ontario,Riverside County,216297.0,374377,380868,3,76.08565999528426,33.7857455,-117.2911248
93436,Zip,CA,CA,Lompoc,Santa Maria-Santa Barbara,Santa Barbara County,181169.0,312630,319022,2,76.0908323167871,34.6425797,-120.3896651
90716,Zip,CA,CA,Hawaiian Gardens,Los Angeles-Long Beach-Anaheim,Los Angeles County,194321.0,340010,342200,1,76.10037000632973,37.71693270000001,-121.0851019
90745,Zip,CA,CA,Carson,Los Angeles-Long Beach-Anaheim,Los Angeles County,276277.0,485091,486530,2,76.10224521042286,33.8232001,-118.2585096
92530,Zip,CA,CA,Lake Elsinore,Riverside-San Bernardino-Ontario,Riverside County,230870.0,398381,406568,3,76.10256854506865,33.6392361,-117.3851496
95632,Zip,CA,CA,Galt,Sacramento--Roseville--Arden-Arcade,Sacramento County,243426.0,423498,428702,3,76.11183686212648,38.2855625,-121.2855249
93306,Zip,CA,CA,Bakersfield,Bakersfield,Kern County,112209.0,196353,197638,2,76.13382170770615,35.4516124,-118.7897558
92553,Zip,CA,CA,Moreno Valley,Riverside-San Bernardino-Ontario,Riverside County,172080.0,305688,303169,1,76.17910274291027,33.924658,-117.2499749
93728,Zip,CA,CA,Fresno,Fresno,Fresno County,141684.0,246650,249681,3,76.22385025832133,36.7545601,-119.8207615
95236,Zip,CA,CA,Linden,Stockton-Lodi,San Joaquin County,339925.0,587094,599146,3,76.25829227035375,38.0728788,-121.03351
93605,Zip,CA,CA,Big Creek,Fresno,Fresno County,187489.0,328334,330481,2,76.26687432329364,37.1890642,-119.2437011
90028,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,806792.0,1409403,1422253,3,76.28496564170194,34.1012181,-118.325739
91910,Zip,CA,CA,Chula Vista,San Diego-Carlsbad,San Diego County,264814.0,462265,466858,2,76.29657042301389,32.6385134,-117.0617553
93638,Zip,CA,CA,Madera,Madera,Madera County,144812.0,251320,255324,3,76.31411761456232,37.0190777,-120.043412
94946,Zip,CA,CA,Nicasio,San Francisco-Oakland-Hayward,Marin County,715026.0,1249553,1261031,2,76.36155888037638,38.0607149,-122.6842498
92036,Zip,CA,CA,Julian,San Diego-Carlsbad,San Diego County,240564.0,420415,424347,2,76.39671771337358,38.2285458,-121.6054893
92344,Zip,CA,CA,Hesperia,Riverside-San Bernardino-Ontario,San Bernardino County,209458.0,363554,369511,3,76.41293242559367,36.7545601,-119.8207615
92374,Zip,CA,CA,Redlands,Riverside-San Bernardino-Ontario,San Bernardino County,190707.0,330549,336489,1,76.44292029133697,34.0708773,-117.1558867
94592,Zip,CA,CA,Vallejo,Vallejo-Fairfield,Solano County,356046.0,616038,628259,3,76.45444689731103,38.088795,-122.2710602
93445,Zip,CA,CA,Oceano,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,257808.0,448121,455019,2,76.49529882703408,35.0729544,-120.6257423
91913,Zip,CA,CA,Chula Vista,San Diego-Carlsbad,San Diego County,251300.0,438366,443570,2,76.51014723438122,32.6168755,-116.9970153
92105,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County,157555.0,277651,278164,1,76.55041096759861,32.7348953,-117.0970596
92322,Zip,CA,CA,Crestline,Riverside-San Bernardino-Ontario,San Bernardino County,140281.0,242791,247688,2,76.56560760188479,34.2500685,-117.3257366
93527,Zip,CA,CA,Inyokern,Bakersfield,Kern County,131084.0,228312,231464,3,76.57685148454426,36.1155819,-118.1590786
91042,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,327285.0,571968,577950,1,76.58921123791191,34.296676,-118.2292712
93930,Zip,CA,CA,King City,Salinas,Monterey County,201992.0,355500,356779,1,76.63026258465682,36.2143294,-121.1237187
92251,Zip,CA,CA,Imperial,El Centro,Imperial County,158109.0,271933,279321,3,76.66356753884979,32.8491869,-115.7338502
91950,Zip,CA,CA,National City,San Diego-Carlsbad,San Diego County,308767.0,536204,545670,3,76.72549203768537,32.6721599,-117.0970596
90033,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,306078.0,540752,540937,2,76.73174811649318,34.0502898,-118.2117257
92386,Zip,CA,CA,Big Bear City,Riverside-San Bernardino-Ontario,San Bernardino County,175627.0,301146,310412,3,76.7450335085152,34.2426357,-116.827715
90245,Zip,CA,CA,El Segundo,Los Angeles-Long Beach-Anaheim,Los Angeles County,700625.0,1230891,1238354,2,76.74990187332739,33.9150066,-118.4046264
93235,Zip,CA,CA,Ivanhoe,Visalia-Porterville,Tulare County,92790.0,163878,164035,2,76.78090311455976,36.3899871,-119.2262667
93606,Zip,CA,CA,Fresno,Fresno,Fresno County,152136.0,269392,268950,3,76.78261555450386,36.8021801,-120.016323
94561,Zip,CA,CA,Oakley,San Francisco-Oakland-Hayward,Contra Costa County,331425.0,578091,585922,3,76.78871539564004,38.0044162,-121.685341
95919,Zip,CA,CA,Brownsville,Yuba City,Yuba County,195354.0,337395,345427,3,76.82105306264525,39.4338542,-121.2397438
94704,Zip,CA,CA,Berkeley,San Francisco-Oakland-Hayward,Alameda County,573133.0,996894,1013471,2,76.82998536116399,37.86373760000001,-122.2682245
94949,Zip,CA,CA,Novato,San Francisco-Oakland-Hayward,Marin County,228120.0,407503,403648,1,76.94546729791338,38.0599857,-122.503327
93726,Zip,CA,CA,Fresno,Fresno,Fresno County,150227.0,262321,265835,3,76.95554061520232,36.7949518,-119.7541856
94564,Zip,CA,CA,Pinole,San Francisco-Oakland-Hayward,Contra Costa County,426409.0,734895,754642,3,76.97609572030609,37.9963136,-122.2937428
92363,Zip,CA,CA,Needles,Riverside-San Bernardino-Ontario,San Bernardino County,82883.0,141842,146691,3,76.9856303463919,34.7275112,-114.5955356
95365,Zip,CA,CA,Planada,Merced,Merced County,133009.0,231818,235462,3,77.02711846566773,37.3056776,-120.3349024
95690,Zip,CA,CA,Walnut Grove,Sacramento--Roseville--Arden-Arcade,Sacramento County,260647.0,454919,461417,3,77.02755067198164,38.2285458,-121.6054893
93277,Zip,CA,CA,Visalia,Visalia-Porterville,Tulare County,96623.0,170788,171052,1,77.03031369342703,36.3033521,-119.3831026
90058,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,240926.0,422980,426627,1,77.07802395756373,34.00637469999999,-118.2234229
95717,Zip,CA,CA,Gold Run,Sacramento--Roseville--Arden-Arcade,Placer County,242441.0,426038,429327,3,77.08514648924893,39.1884372,-120.844152
91710,Zip,CA,CA,Chino,Riverside-San Bernardino-Ontario,San Bernardino County,178942.0,314713,316903,1,77.09816588615305,34.0120229,-117.6786847
92173,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County,303343.0,529298,537372,3,77.1499589573519,32.5497444,-117.0382158
90222,Zip,CA,CA,Compton,Los Angeles-Long Beach-Anaheim,Los Angeles County,231991.0,414522,410972,1,77.14997564560694,33.9111458,-118.2351192
93222,Zip,CA,CA,Pine Mountain Club,Bakersfield,Kern County,148794.0,258795,263617,2,77.16910628116726,34.8611703,-119.179765
90038,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,746986.0,1320540,1323443,3,77.17105809211952,34.0895186,-118.3315838
94602,Zip,CA,CA,Oakland,San Francisco-Oakland-Hayward,Alameda County,402106.0,702747,712504,1,77.19307844200286,37.8015517,-122.2143323
90806,Zip,CA,CA,Long Beach,Los Angeles-Long Beach-Anaheim,Los Angeles County,233600.0,414802,413930,1,77.1960616438356,35.5897118,-117.6904167
95133,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,336497.0,600413,596297,2,77.2072262159841,37.3716914,-121.8619539
94702,Zip,CA,CA,Berkeley,San Francisco-Oakland-Hayward,Alameda County,655432.0,1137408,1161493,2,77.21029794090005,37.8680576,-122.2852374
95658,Zip,CA,CA,Newcastle,Sacramento--Roseville--Arden-Arcade,Placer County,429854.0,751881,761899,3,77.24599515184225,38.8831341,-121.1595842
92544,Zip,CA,CA,Hemet,Riverside-San Bernardino-Ontario,Riverside County,189950.0,330332,336715,3,77.26506975519874,33.6634859,-116.8439147
92057,Zip,CA,CA,Oceanside,San Diego-Carlsbad,San Diego County,160275.0,278441,284122,1,77.27156449851817,33.260081,-117.2793685
91978,Zip,CA,CA,Spring Valley,San Diego-Carlsbad,San Diego County,170808.0,297992,302845,1,77.30141445365557,32.7258378,-116.9558067
94901,Zip,CA,CA,San Rafael,San Francisco-Oakland-Hayward,Marin County,521527.0,911540,924741,1,77.31411796512933,37.9650627,-122.503327
95833,Zip,CA,CA,Sacramento,Sacramento--Roseville--Arden-Arcade,Sacramento County,219611.0,384208,389436,3,77.32991516818373,38.6198298,-121.5198716
93603,Zip,CA,CA,Badger,Visalia-Porterville,Tulare County,272728.0,489402,483646,3,77.33639376961662,36.6002176,-118.9761519
92567,Zip,CA,CA,Nuevo,Riverside-San Bernardino-Ontario,Riverside County,232752.0,405701,412796,3,77.35443734103251,33.8173261,-117.1147095
90715,Zip,CA,CA,Lakewood,Los Angeles-Long Beach-Anaheim,Los Angeles County,221749.0,391554,393311,1,77.36765442008758,33.8413324,-118.0783974
90037,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,304076.0,538083,539389,2,77.38624554387718,38.5128714,-121.4970294
92386,Zip,CA,CA,Big Bear City,Riverside-San Bernardino-Ontario,San Bernardino County,139809.0,241519,248008,2,77.39058286662518,34.2426357,-116.827715
95822,Zip,CA,CA,Sacramento,Sacramento--Roseville--Arden-Arcade,Sacramento County,213320.0,373155,378424,3,77.39733733358335,38.5128714,-121.4970294
95935,Zip,CA,CA,Dobbins,Yuba City,Yuba County,159667.0,280447,283291,2,77.42614316045268,39.3664259,-121.1824925
91902,Zip,CA,CA,Bonita,San Diego-Carlsbad,San Diego County,255990.0,448781,454205,2,77.43075901402399,32.6703579,-117.0146736
95954,Zip,CA,CA,Magalia,Chico,Butte County,81897.0,144453,145372,1,77.5058915466989,39.8722768,-121.5826642
94085,Zip,CA,CA,Sunnyvale,San Jose-Sunnyvale-Santa Clara,Santa Clara County,402480.0,716939,714450,1,77.51192605843768,37.3895297,-122.0183914
95818,Zip,CA,CA,Sacramento,Sacramento--Roseville--Arden-Arcade,Sacramento County,324577.0,572001,576220,2,77.52952304075767,38.56030560000001,-121.4970294
95645,Zip,CA,CA,Woodland,Sacramento--Roseville--Arden-Arcade,Yolo County,188290.0,341454,334331,2,77.56173986935046,38.8933855,-121.7879244
93618,Zip,CA,CA,Dinuba,Visalia-Porterville,Tulare County,93161.0,166113,165454,1,77.60006869827502,36.5279315,-119.3947135
93292,Zip,CA,CA,Visalia,Visalia-Porterville,Tulare County,92162.0,163050,163696,1,77.61767322757753,36.3276805,-119.2553229
92377,Zip,CA,CA,Rialto,Riverside-San Bernardino-Ontario,San Bernardino County,226788.0,399301,402857,2,77.63594193696316,34.1559542,-117.4027743
90031,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,407509.0,717122,724093,2,77.68760935341305,34.081032,-118.2117257
92505,Zip,CA,CA,Riverside,Riverside-San Bernardino-Ontario,Riverside County,219257.0,384376,389812,2,77.78771031255557,33.913326,-117.4908738
91342,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,274611.0,483620,488465,2,77.8752489885693,34.3023759,-118.3695699
92372,Zip,CA,CA,Pinon Hills,Riverside-San Bernardino-Ontario,San Bernardino County,194011.0,340822,345098,3,77.87548128714351,34.4340464,-117.6317494
92316,Zip,CA,CA,Bloomington,Riverside-San Bernardino-Ontario,San Bernardino County,203280.0,358368,361586,2,77.87583628492719,34.0595859,-117.3968996
93635,Zip,CA,CA,Los Banos,Merced,Merced County,126603.0,226476,225251,1,77.91916463274961,37.0583373,-120.8499249
94545,Zip,CA,CA,Hayward,San Francisco-Oakland-Hayward,Alameda County,289202.0,508490,514610,2,77.94136970007123,37.6063621,-122.1178261
92102,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County,341318.0,597276,607410,3,77.96014274078719,32.7162223,-117.1323579
92505,Zip,CA,CA,Riverside,Riverside-San Bernardino-Ontario,Riverside County,191877.0,341779,341501,1,77.97912204172465,33.913326,-117.4908738
94546,Zip,CA,CA,Castro Valley,San Francisco-Oakland-Hayward,Alameda County,410540.0,720580,730974,2,78.05183416963024,37.7188649,-122.0780632
94545,Zip,CA,CA,Hayward,San Francisco-Oakland-Hayward,Alameda County,451129.0,792532,803252,3,78.0537274260799,37.6063621,-122.1178261
93621,Zip,CA,CA,Dunlap,Fresno,Fresno County,133466.0,236180,237658,2,78.06632400761244,36.8003047,-119.1158017
93637,Zip,CA,CA,Madera,Madera,Madera County,123218.0,216519,219414,2,78.0697625346946,36.9152938,-120.2051096
94306,Zip,CA,CA,Palo Alto,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1602032.0,2866257,2852793,3,78.07340927022682,37.4177563,-122.1235054
92358,Zip,CA,CA,Lytle Creek,Riverside-San Bernardino-Ontario,San Bernardino County,189005.0,339056,336596,2,78.0884103595143,34.2238173,-117.5261025
95111,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,314298.0,561172,559729,2,78.08862926267427,37.28566319999999,-121.8277925
94706,Zip,CA,CA,Albany,San Francisco-Oakland-Hayward,Alameda County,782049.0,1373555,1392932,3,78.11313613341363,37.8883952,-122.2965778
90247,Zip,CA,CA,Gardena,Los Angeles-Long Beach-Anaheim,Los Angeles County,224355.0,397282,399607,1,78.11370372846605,33.8863314,-118.2935891
94703,Zip,CA,CA,Berkeley,San Francisco-Oakland-Hayward,Alameda County,679603.0,1189082,1210501,2,78.1188429127005,37.85247409999999,-122.2738958
92860,Zip,CA,CA,Norco,Riverside-San Bernardino-Ontario,Riverside County,282371.0,496653,503108,1,78.17268770518218,33.9226096,-117.5378439
92114,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County,316319.0,553970,563811,3,78.24126909859983,32.7040143,-117.0499859
94585,Zip,CA,CA,Suisun City,Vallejo-Fairfield,Solano County,257785.0,453107,459506,3,78.25164381170356,38.1705985,-121.9245556
95051,Zip,CA,CA,Santa Clara,San Jose-Sunnyvale-Santa Clara,Santa Clara County,843833.0,1508544,1504352,3,78.27603329094738,34.3579404,-118.0654445
92318,Zip,CA,CA,Loma Linda,Riverside-San Bernardino-Ontario,San Bernardino County,228561.0,402459,407510,3,78.29375965278416,34.0472706,-117.2386415
94560,Zip,CA,CA,Newark,San Francisco-Oakland-Hayward,Alameda County,564084.0,988533,1005852,3,78.3159954900334,37.5189256,-122.026918
92067,Zip,CA,CA,Rancho Santa Fe,San Diego-Carlsbad,San Diego County,1316458.0,2322698,2347711,3,78.33542733607909,33.0176773,-117.226457
93243,Zip,CA,CA,Lebec,Bakersfield,Kern County,110121.0,198692,196415,1,78.3628917281899,34.7936796,-118.8363756
94803,Zip,CA,CA,El Sobrante,San Francisco-Oakland-Hayward,Contra Costa County,445603.0,782431,794795,3,78.36392483892612,37.9587253,-122.2767313
91931,Zip,CA,CA,Descanso,San Diego-Carlsbad,San Diego County,234734.0,416879,418732,2,78.38574727137953,32.8189976,-116.5727815
95376,Zip,CA,CA,Tracy,Stockton-Lodi,San Joaquin County,225463.0,397037,402262,1,78.41597069142165,37.7345254,-121.43419
92860,Zip,CA,CA,Norco,Riverside-San Bernardino-Ontario,Riverside County,288062.0,507855,513972,2,78.42408925856239,33.9226096,-117.5378439
95962,Zip,CA,CA,Oregon House,Yuba City,Yuba County,179010.0,312412,319484,1,78.47271102173063,39.3579705,-121.2740813
92307,Zip,CA,CA,Apple Valley,Riverside-San Bernardino-Ontario,San Bernardino County,178735.0,313843,319005,3,78.47931294933841,34.5869607,-117.1264753
95401,Zip,CA,CA,Santa Rosa,Santa Rosa,Sonoma County,281095.0,496886,501759,2,78.50157420089293,38.4409697,-122.7971649
94025,Zip,CA,CA,Menlo Park,San Francisco-Oakland-Hayward,San Mateo County,932073.0,1693271,1663969,2,78.52346329096541,37.4484914,-122.1802812
92336,Zip,CA,CA,Fontana,Riverside-San Bernardino-Ontario,San Bernardino County,215129.0,380314,384064,2,78.52730222331718,38.4603864,-121.43419
95691,Zip,CA,CA,West Sacramento,Sacramento--Roseville--Arden-Arcade,Yolo County,203597.0,362011,363510,2,78.54388817124024,38.5815697,-121.5312934
95914,Zip,CA,CA,Bangor,Chico,Butte County,214661.0,378347,383314,3,78.56713608899614,39.417587,-121.3884671
95703,Zip,CA,CA,Applegate,Sacramento--Roseville--Arden-Arcade,Placer County,227608.0,405161,406482,2,78.588626058838,38.993576,-120.9933678
92139,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County,203468.0,360317,363413,2,78.60941278235398,32.6858257,-117.0382158
92056,Zip,CA,CA,Oceanside,San Diego-Carlsbad,San Diego County,185605.0,327937,331525,1,78.61857169796073,33.192168,-117.3028803
91402,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,266126.0,473217,475352,2,78.61915032728858,34.2252697,-118.442596
93434,Zip,CA,CA,Guadalupe,Santa Maria-Santa Barbara,Santa Barbara County,205446.0,363044,367055,3,78.66251959152282,34.9529067,-120.6084832
95687,Zip,CA,CA,Vacaville,Vallejo-Fairfield,Solano County,163026.0,290197,291279,1,78.6702734533142,38.3286205,-121.9359339
94703,Zip,CA,CA,Berkeley,San Francisco-Oakland-Hayward,Alameda County,831240.0,1478473,1485265,3,78.68064578220489,37.85247409999999,-122.2738958
95117,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,814982.0,1455610,1456288,3,78.68959069034653,37.3120731,-121.9643745
95626,Zip,CA,CA,Elverta,Sacramento--Roseville--Arden-Arcade,Sacramento County,244485.0,437229,437103,1,78.78520154610712,38.7190893,-121.4570447
95663,Zip,CA,CA,Penryn,Sacramento--Roseville--Arden-Arcade,Placer County,310710.0,544966,555571,2,78.80692607254353,38.8544033,-121.1767658
90292,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,970434.0,1735663,1735302,3,78.81710657293542,33.9684276,-118.4571974
93271,Zip,CA,CA,Three Rivers,Visalia-Porterville,Tulare County,255994.0,451094,457797,3,78.83114447994875,36.4495198,-118.7198004
92506,Zip,CA,CA,Riverside,Riverside-San Bernardino-Ontario,Riverside County,221924.0,393617,396906,1,78.84771363169372,33.9415653,-117.3733989
95441,Zip,CA,CA,Geyserville,Santa Rosa,Sonoma County,579206.0,1024651,1035897,3,78.84776746097243,38.7109062,-123.1014056
90280,Zip,CA,CA,South Gate,Los Angeles-Long Beach-Anaheim,Los Angeles County,239424.0,423747,428251,1,78.8671979417268,33.9432948,-118.188329
93705,Zip,CA,CA,Fresno,Fresno,Fresno County,145016.0,255866,259392,3,78.87129696033541,36.789028,-119.829443
90813,Zip,CA,CA,Long Beach,Los Angeles-Long Beach-Anaheim,Los Angeles County,269975.0,480614,483044,2,78.92175201407538,34.0559145,-117.3263893
95938,Zip,CA,CA,Durham,Chico,Butte County,298345.0,527841,533836,3,78.93244398263755,39.6053211,-121.7879244
90270,Zip,CA,CA,Maywood,Los Angeles-Long Beach-Anaheim,Los Angeles County,245162.0,438463,438711,1,78.94738988913453,33.9876248,-118.1854042
91345,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,317097.0,563124,567798,2,79.06129670100948,34.264995,-118.4571974
95258,Zip,CA,CA,Woodbridge,Stockton-Lodi,San Joaquin County,206024.0,364437,368925,2,79.0689434240671,38.1673741,-121.3141291
95638,Zip,CA,CA,Herald,Sacramento--Roseville--Arden-Arcade,Sacramento County,328050.0,582424,587628,2,79.1275720164609,38.3395289,-121.1022942
94010,Zip,CA,CA,Burlingame,San Francisco-Oakland-Hayward,San Mateo County,924507.0,1679255,1656160,2,79.13980099663928,37.5685247,-122.367428
95662,Zip,CA,CA,Orangevale,Sacramento--Roseville--Arden-Arcade,Sacramento County,139851.0,247366,250576,1,79.17354899142659,38.692341,-121.2282958
92061,Zip,CA,CA,Pauma Valley,San Diego-Carlsbad,San Diego County,215846.0,387448,386822,1,79.21203079973685,33.3243386,-116.9616941
92376,Zip,CA,CA,Rialto,Riverside-San Bernardino-Ontario,San Bernardino County,232163.0,410648,416065,3,79.2124498735802,34.1063841,-117.3703189
91343,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,178442.0,317766,319870,1,79.25712556460923,34.2386799,-118.4805569
90032,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,379522.0,671469,680351,2,79.26523363599475,34.0795169,-118.1766294
92509,Zip,CA,CA,Riverside,Riverside-San Bernardino-Ontario,Riverside County,215085.0,382951,385688,1,79.31887393356115,33.9996052,-117.4321452
90029,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,657343.0,1172445,1178852,3,79.33590226107222,34.0880507,-118.2965121
93266,Zip,CA,CA,Stratford,Hanford-Corcoran,Kings County,99642.0,177485,178711,3,79.3530840408663,36.1646087,-119.8583772
94062,Zip,CA,CA,Redwood City,San Francisco-Oakland-Hayward,San Mateo County,920484.0,1665224,1650972,1,79.3591197674267,37.41089270000001,-122.2880726
92210,Zip,CA,CA,Indian Wells,Riverside-San Bernardino-Ontario,Riverside County,118243.0,209867,212087,1,79.3653746944851,33.6871383,-116.3367515
90023,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,311328.0,557060,558679,3,79.4502903689999,34.0224471,-118.2000277
