Zip_Code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,MsaName,Unnamed: 2,Current_Rent,rent_value_mm,rent_value_yy,Median_ROI,lat,lng
92646,"huntington beach, ca",962000.0,0.2104,0.1388,36.0,0.0909,,16.0,0.7777777779999999,-0.632183908,44.0,-0.2667,0.2222,0.0,-1.0,,16.0,3.0,0.3333,76.0,0.0556,1.375,566.5549941,-0.0052,0.1454,1523.5,0.1306,0.0273,980473.3202,0.1405,0.0949,112.0,0.0667,0.098,2.111111111,-0.0707,1.6540000000000001,Los Angeles-Long Beach-Anaheim, CA,2809.0,0.002498216,0.034241532,3.50,33.6587745,-117.9659037
91932,"imperial beach, ca",777000.0,0.05,0.0846,29.0,0.2609,,70.5,-0.523648649,0.740740741,28.0,0.75,1.3333,0.0,-1.0,,0.0,,-1.0,37.0,0.0,0.9474,556.3620634,-0.0198,0.0724,1528.0,0.1072,0.2027,848077.6874,-0.0153,0.1171,66.0,0.1,-0.1429,1.275862069,-0.3328,0.9483,San Diego, CA,2259.0,0.004893238,0.063058824,3.49,32.5829894,-117.1205925
94538,"fremont, ca",935444.0,0.1436,-0.0584,37.0,-0.0513,-0.3019,35.5,0.365384615,-0.174418605,64.0,0.4545,2.2,0.0,,-1.0,0.0,-1.0,-1.0,70.0,0.129,1.3333,647.6057555,0.0076,-0.0153,1410.0,0.1024,-0.0161,913798.1282,0.0868,-0.10300000000000001,107.0,0.0594,0.2892,1.8918918919999999,0.3021,1.3259,San Francisco, CA,2721.0,-0.002565982,-0.030292231,3.49,37.5042267,-121.9643745
90805,"long beach, ca",587000.0,0.0482,,21.0,0.05,-0.25,20.0,1.0,-0.45945945899999996,28.0,-0.2222,0.4,0.0,,,0.0,,-1.0,45.0,-0.1,0.125,444.1845947,-0.0655,0.0197,1267.5,0.1752,0.1602,580572.8452,0.0507,0.1748,66.0,-0.0571,-0.0294,2.142857143,-0.3571,0.7143,Los Angeles-Long Beach-Anaheim, CA,1708.0,0.004115226,0.040828763,3.49,33.8640647,-118.1766294
90717,"lomita, ca",787450.0,-0.006999999999999999,0.02,13.0,0.1818,-0.2353,32.0,1.6666666669999999,-0.085714286,16.0,0.0,0.3333,0.0,,,0.0,,,21.0,0.05,0.75,490.35963669999995,0.027999999999999997,0.0421,1494.0,-0.0738,0.0054,774021.3287,-0.1159,-0.0029,34.0,0.0968,0.1724,1.615384615,-0.2028,0.9095,Los Angeles-Long Beach-Anaheim, CA,2288.0,0.00131291,0.011494253,3.49,33.7950887,-118.319894
91942,"la mesa, ca",657500.0,-0.06,,25.0,0.1905,-0.2188,25.0,0.31578947399999996,-0.019607843,40.0,0.4286,0.4286,0.0,,,4.0,0.0,0.0,58.0,0.1373,0.5676,436.23547879999995,-0.0142,0.0976,1214.5,-0.1997,-0.0534,587144.4315,-0.0563,0.1492,83.0,0.1528,0.2029,2.32,-0.1086,1.1637,San Diego, CA,1906.0,0.006867406,0.078054299,3.48,32.7749487,-117.0146736
92373,"redlands, ca",660500.0,0.0951,,30.0,0.0,,29.0,-0.079365079,,36.0,0.2857,0.5,0.0,,,4.0,-0.6667,-0.8,53.0,-0.0185,0.8929,292.8443653,-0.0764,0.0469,2062.0,0.0,-0.1497,795737.3678,-0.0063,-0.0812,83.0,-0.0119,-0.17,1.766666667,-0.0333,1.3778,Riverside, CA,1916.0,0.006302521,0.072188025,3.48,34.0127473,-117.1617685
94404,"san mateo, ca",1248944.0,-0.0008,-0.0679,27.0,0.0385,0.5882,33.0,0.783783784,0.064516129,28.0,-0.2222,1.3333,0.0,,,4.0,0.0,,39.0,0.1143,0.8571,835.5614972999999,0.0044,0.0175,1517.5,0.0202,-0.067,1340093.881,0.0077,-0.0716,66.0,0.08199999999999999,0.7368,1.4444444440000002,0.0983,0.2092,San Francisco, CA,3597.0,-0.009363812,-0.094182825,3.46,37.5549479,-122.2710602
92102,"san diego, ca",649450.0,0.0475,0.1103,20.0,-0.1304,-0.3548,95.0,0.283783784,,16.0,0.0,-0.2,0.0,,,4.0,0.0,-0.5,41.0,-0.0465,0.3667,528.0574785,0.0561,0.1627,1178.0,0.0,0.0434,752782.2308,-0.0038,0.2276,61.0,-0.0758,0.0,2.05,0.1804,1.0823,San Diego, CA,1875.0,0.005901288,0.067159932,3.46,32.7162223,-117.1323579
90813,"long beach, ca",558000.0,0.0639,0.1949,18.0,-0.1818,,43.0,0.228571429,-0.271186441,12.0,0.0,0.5,0.0,,,4.0,0.0,,31.0,0.1481,1.5833,495.67185700000005,0.1271,0.1491,1021.0,-0.0202,0.0461,560504.7222,0.0003,0.1942,49.0,0.0,0.5806,1.7222222219999999,0.4949,1.0906,Los Angeles-Long Beach-Anaheim, CA,1606.0,0.003123048,0.035460993,3.45,33.7844997,-118.1971031
91405,"van nuys, ca",624050.0,0.2506,,22.0,-0.0435,-0.1852,33.0,0.692307692,-0.454545455,20.0,-0.2857,4.0,0.0,,,8.0,,1.0,47.0,0.1463,1.35,424.822695,0.1026,0.18,1454.0,0.10400000000000001,0.1091,666688.447,0.1533,0.1569,69.0,0.0781,0.4681,2.136363636,0.3538,1.3956,Los Angeles-Long Beach-Anaheim, CA,1793.0,-0.000557414,-0.000557414,3.45,34.2037124,-118.4571974
91324,"northridge, ca",795000.0,0.1439,0.1481,15.0,0.3636,-0.375,48.0,-0.914285714,-0.15044247800000002,16.0,1.0,1.0,0.0,,,0.0,,,24.0,-0.2727,0.1429,383.13120180000004,0.0078,0.0354,1821.5,0.0499,0.0364,1005210.75,0.1371,0.3043,39.0,-0.1136,-0.1333,1.6,-1.4,0.725,Los Angeles-Long Beach-Anaheim, CA,2272.0,0.002647838,0.025270758,3.43,34.2413938,-118.5506158
90731,"san pedro, ca",737000.0,0.0846,0.1167,29.0,0.1154,-0.2162,32.5,0.35416666700000005,-0.380952381,36.0,0.5,1.25,0.0,,,4.0,,-0.75,42.0,0.1667,0.3125,479.0,0.002,0.1346,1503.0,0.1003,-0.0541,784647.1427,0.1299,0.1259,71.0,0.1452,0.028999999999999998,1.4482758619999998,0.0637,0.5834,Los Angeles-Long Beach-Anaheim, CA,2102.0,-0.00095057,-0.007085498,3.42,33.7241323,-118.2643567
90032,"los angeles, ca",799900.0,0.0275,0.1435,31.0,0.4091,-0.2051,33.0,-0.290322581,-0.377358491,28.0,1.3333,1.3333,0.0,,,0.0,-1.0,,32.0,-0.2889,0.5238,571.4936487000001,0.1417,0.0184,1496.5,-0.1134,0.2597,872656.9006,0.0161,0.1805,63.0,-0.0597,0.05,1.032258065,-1.0132,0.4938,Los Angeles-Long Beach-Anaheim, CA,2275.0,0.010661928,0.115743011,3.41,34.0795169,-118.1766294
90242,"downey, ca",610000.0,0.0,-0.008,30.0,0.0,0.875,237.5,0.133651551,5.25,16.0,0.0,0.3333,0.0,,,0.0,,,26.0,0.1818,0.4444,383.64779869999995,0.0,-0.0169,1590.0,0.0,0.0131,675510.775,0.023,0.0772,56.0,0.0769,0.6471,0.8666666670000001,0.1333,-0.2583,Los Angeles-Long Beach-Anaheim, CA,1735.0,0.002310803,0.025413712,3.41,33.9167378,-118.1298234
94582,"san ramon, ca",1322975.0,0.0068,0.1876,21.0,0.2353,,10.5,3.2,-0.681818182,60.0,0.1538,0.875,0.0,,,0.0,,-1.0,77.0,0.3276,2.6667,581.0917967,-0.0431,0.1404,2214.0,-0.0409,-0.0504,1285753.4,-0.1271,0.1259,98.0,0.3067,0.5556,3.666666667,0.2549,3.1667,San Francisco, CA,3758.0,0.003203417,0.032701292,3.41,37.7639471,-121.9131761
95391,"tracy, ca",944175.0,0.0791,,21.0,0.5,-0.3438,9.5,3.75,-0.75,40.0,-0.1667,0.6667,0.0,,,0.0,,-1.0,48.0,0.2308,0.0,356.927991,0.034,0.3612,2680.0,0.0318,0.0959,940799.6962,0.1031,0.4644,69.0,0.3019,-0.1375,2.285714286,-0.5,0.7857,Stockton, CA,2674.0,0.006019564,0.071314103,3.40,37.7582199,-121.548418
91745,"hacienda heights, ca",763900.0,-0.0385,0.0187,23.0,-0.1481,,36.5,0.327272727,-0.013513513999999999,28.0,0.1667,0.4,0.0,-1.0,,0.0,,-1.0,55.0,0.0377,0.375,421.17192239999997,0.0085,0.061,1809.5,-0.0109,-0.0496,866873.9171,-0.0087,-0.024,78.0,-0.025,-0.09300000000000001,2.3913043480000002,0.4283,1.5217,Los Angeles-Long Beach-Anaheim, CA,2155.0,0.003726129,0.041062802,3.39,33.9990858,-117.9834738
91001,"altadena, ca",1174500.0,-0.0521,0.040999999999999995,37.0,-0.0263,,52.0,0.575757576,-0.2,28.0,-0.125,0.4,0.0,,,0.0,-1.0,-1.0,66.0,0.0313,1.64,616.0213521000001,-0.0125,0.0554,1944.5,0.0658,-0.1582,1476403.5080000001,0.0173,0.1161,103.0,0.0098,0.7759,1.7837837840000001,0.0996,1.0262,Los Angeles-Long Beach-Anaheim, CA,3321.0,-0.000301023,0.002717391,3.39,34.2103962,-118.1239717
94112,"san francisco, ca",1199000.0,-0.0212,0.0118,33.0,0.1786,0.5,20.0,0.212121212,-0.473684211,40.0,0.25,1.5,0.0,,,8.0,1.0,,42.0,0.05,1.625,728.3727175,0.0209,-0.0494,1649.0,-0.0612,0.2578,1228485.31,-0.0096,-0.0591,75.0,0.1029,0.9737,1.2727272729999999,-0.1558,0.5455,San Francisco, CA,3378.0,-0.005300353,-0.049254151,3.38,37.72254909999999,-122.4410618
92869,"orange, ca",967500.0,-0.226,0.0409,33.0,0.2692,-0.2979,18.0,0.0,-0.6,44.0,0.2222,0.8333,0.0,,,4.0,,-0.5,53.0,0.0816,0.6061,486.96624529999997,-0.0198,0.1584,1935.0,-0.2099,-0.0892,1290636.4070000001,-0.2492,0.2207,86.0,0.1467,0.075,1.606060606,-0.2786,0.9039,Los Angeles-Long Beach-Anaheim, CA,2729.0,0.006268437,0.073986619,3.38,33.8038894,-117.77252
93010,"camarillo, ca",849500.0,-0.0939,0.069,39.0,0.0833,,30.5,0.605263158,-0.37755102,56.0,0.1667,0.75,0.0,,,4.0,0.0,-0.8333,114.0,0.0755,1.0,410.8792548,0.0073,0.1131,2317.5,-0.1919,0.0388,1394660.5880000002,-0.1011,0.306,153.0,0.0775,0.125,2.923076923,-0.0214,2.2016,Ventura, CA,2388.0,0.005050505,0.055702918,3.37,34.2330908,-119.0809012
91016,"monrovia, ca",862000.0,0.0788,0.1931,26.0,0.1818,-0.1613,19.5,0.3,-0.327586207,36.0,0.2857,0.5,0.0,,,4.0,0.0,0.0,35.0,-0.0789,0.6667,539.1646178,0.0622,0.1033,1685.0,0.1381,0.2542,981298.8248,0.0374,0.1551,61.0,0.0167,0.1731,1.346153846,-0.3811,0.6687,Los Angeles-Long Beach-Anaheim, CA,2424.0,0.001652893,0.013377926,3.37,34.1574588,-118.0068979
92011,"carlsbad, ca",1224999.5,0.0213,0.2262,22.0,0.1,,202.5,0.160458453,,16.0,0.3333,-0.3333,0.0,,,0.0,,-1.0,50.0,-0.0566,1.5,474.1205057,-0.0093,-0.0271,2348.5,0.0,0.10099999999999999,1208971.895,0.0368,0.1474,72.0,-0.0137,0.2,2.272727273,-0.3773,1.7727,San Diego, CA,3426.0,0.003808966,0.045468416,3.36,33.105162,-117.2970026
90025,"los angeles, ca",981500.0,0.0067,-0.0861,97.0,0.0543,0.7321,62.5,-0.015748031000000003,-0.305555556,48.0,0.0,5.0,0.0,,,20.0,0.0,,74.0,0.0137,1.0556,682.8571429,-0.004,0.013999999999999999,1512.5,0.006999999999999999,-0.0704,1172268.331,0.0068,-0.0898,171.0,0.0364,0.8587,0.7628865979999999,-0.0306,0.12,Los Angeles-Long Beach-Anaheim, CA,2752.0,-0.00685673,-0.067118644,3.36,34.0448583,-118.4484367
94568,"dublin, ca",988444.0,0.0742,0.0176,33.0,-0.0571,-0.4762,11.0,3.4,-0.661538462,76.0,-0.1364,0.5833,0.0,,,0.0,,-1.0,122.0,0.2979,0.8209,543.1056007,0.0141,0.1097,1812.0,0.0471,-0.0901,1044113.337,0.0158,-0.0255,155.0,0.2016,0.1923,3.6969696969999997,1.0113,2.6335,San Francisco, CA,2769.0,0,-0.008592911,3.36,37.7202463,-121.8676464
92116,"san diego, ca",674499.5,0.0377,,21.0,0.1053,,13.5,-0.035714286,-0.5,36.0,0.2857,0.5,0.0,,,0.0,-1.0,-1.0,49.0,0.1136,1.0417,662.4481977,0.0298,0.134,962.5,0.1019,-0.2619,775480.2085,0.0337,-0.1225,70.0,0.1111,0.0606,2.333333333,0.0175,1.7619,San Diego, CA,1881.0,0.0032,0.03807947,3.35,32.7679176,-117.1235339
91765,"diamond bar, ca",926900.0,-0.0181,-0.0006,67.0,-0.028999999999999998,,36.0,0.5,-0.36842105299999994,56.0,-0.125,1.8,0.0,-1.0,,8.0,1.0,0.0,83.0,0.0921,1.2432,434.764209,-0.0171,0.0685,2303.0,0.0066,-0.0348,1927856.56,-0.0133,0.08800000000000001,150.0,0.0345,0.145,1.23880597,0.1374,0.8452,Los Angeles-Long Beach-Anaheim, CA,2558.0,0.005108055,0.051809211,3.31,33.9945546,-117.8135579
92840,"garden grove, ca",787000.0,0.009000000000000001,0.172,19.0,1.1111,-0.5,13.0,0.7333333329999999,-0.587301587,28.0,0.1667,0.1667,0.0,,,4.0,,-0.5,23.0,0.0,0.4375,479.9548606000001,0.0376,0.0962,1476.0,-0.0267,0.1056,745974.6875,-0.0586,0.142,42.0,0.3125,-0.2222,1.210526316,-1.345,0.7895,Los Angeles-Long Beach-Anaheim, CA,2174.0,0.006015733,0.062561095,3.31,33.7876938,-117.9336874
90503,"torrance, ca",912000.0,0.0736,0.0375,13.0,-0.1875,-0.4348,40.5,-0.035714286,0.094594595,16.0,0.0,1.0,0.0,,,0.0,,-1.0,36.0,-0.2,0.3333,625.6638132,0.0384,0.0367,1427.5,0.0905,-0.0487,941203.9583,0.0997,0.0291,49.0,-0.1967,-0.02,2.769230769,-0.0433,1.5953,Los Angeles-Long Beach-Anaheim, CA,2510.0,-0.000796178,-0.003572846,3.30,33.8409696,-118.3520389
95127,"san jose, ca",969975.0,-0.0251,0.0814,19.0,-0.2692,0.0,37.0,0.423076923,-0.051282050999999995,32.0,0.1429,1.0,0.0,,,0.0,-1.0,,44.0,0.3333,1.2,573.3287627999999,-0.03,-0.0643,1447.0,-0.0136,-0.0658,1087469.5520000001,-0.0013,0.0648,63.0,0.0678,0.6154,2.3157894740000002,1.0466,1.2632,San Jose, CA,2656.0,-0.006359895,-0.068723703,3.29,37.373498,-121.7594384
91406,"van nuys, ca",738750.0,0.0369,0.1366,32.0,0.0,-0.2558,51.0,0.159090909,-0.13559322,36.0,-0.1,1.25,0.0,,,0.0,,-1.0,52.0,0.1064,0.6774,445.26162139999997,0.0249,0.1085,1484.0,-0.0047,-0.0211,703886.6543,0.0391,0.0671,84.0,0.0633,0.1351,1.625,0.1563,0.9041,Los Angeles-Long Beach-Anaheim, CA,2028.0,0.002471577,0.029441624,3.29,34.1985119,-118.4980744
90039,"los angeles, ca",1049000.0,-0.0455,-0.124,58.0,0.23399999999999999,0.1837,84.0,-0.447368421,-0.00591716,28.0,0.4,0.75,0.0,,,4.0,0.0,0.0,31.0,-0.2955,-0.0313,773.7380059,0.0037,-0.0488,1633.0,-0.0079,0.0645,2063866.855,0.4799,0.652,89.0,-0.022000000000000002,0.0988,0.534482759,-0.4017,-0.1186,Los Angeles-Long Beach-Anaheim, CA,2861.0,0.0017507,0.020692116,3.27,34.1103407,-118.2585096
92027,"escondido, ca",660000.0,0.0169,,38.0,0.1176,,35.0,-0.30693069300000003,0.20689655199999998,48.0,0.0,0.3333,0.0,,,4.0,,-0.6667,127.0,0.0496,1.7609,344.63190489999994,0.0034,0.0554,1805.5,0.1183,0.1173,769182.0996,-0.0081,0.2349,165.0,0.0645,0.6176,3.342105263,-0.2167,2.5207,San Diego, CA,1795.0,0.001674107,0.018728717,3.26,33.1467885,-117.0087877
92782,"tustin, ca",962450.0,0.048,-0.0903,13.0,0.0,,10.5,0.75,-0.752941176,28.0,0.0,1.3333,0.0,,,0.0,,-1.0,49.0,0.0652,2.0625,497.2707472,0.0518,0.1326,1950.5,-0.0485,-0.1927,1100484.965,0.1285,-0.1494,62.0,0.0508,0.1071,3.769230769,0.2308,3.3692,Los Angeles-Long Beach-Anaheim, CA,2605.0,0.001152959,0.008517228,3.25,33.7344836,-117.7930401
90814,"long beach, ca",739000.0,0.2431,0.4212,13.0,0.0833,,23.0,0.916666667,-0.37837837799999996,16.0,-0.3333,1.0,0.0,,,4.0,,0.0,26.0,-0.1034,1.3636,542.3623367,0.062,0.0641,1325.5,0.0638,0.2894,926851.2908,0.0796,0.4546,39.0,-0.0488,0.1143,2.0,-0.4167,1.5417,Los Angeles-Long Beach-Anaheim, CA,1993.0,0.003524673,0.041819132,3.24,33.7709051,-118.1429889
90042,"los angeles, ca",834499.5,-0.0353,0.0444,50.0,-0.0741,-0.2188,33.0,0.245283019,-0.44067796600000003,40.0,-0.2857,0.4286,0.0,,,8.0,1.0,0.0,88.0,-0.033,0.6923,639.3564639,-0.0227,-0.0006,1428.5,0.0469,0.1719,936758.7293,-0.0242,0.07200000000000001,138.0,-0.0483,0.1897,1.76,0.0748,0.9475,Los Angeles-Long Beach-Anaheim, CA,2253.0,0,0.00044405,3.24,34.1175895,-118.188329
91411,"van nuys, ca",842500.0,-0.0371,-0.0371,19.0,0.2667,-0.2963,60.5,-0.81554878,0.53164557,12.0,0.5,0.0,0.0,,,0.0,,-1.0,17.0,-0.1053,0.1333,541.1992263,0.0207,0.0066,1556.0,-0.026000000000000002,-0.0518,901797.3333,0.0129,-0.0262,36.0,0.0588,-0.1429,0.894736842,-0.3719,0.3392,Los Angeles-Long Beach-Anaheim, CA,2267.0,0,-0.004828797,3.23,34.1799855,-118.4601175
94588,"pleasanton, ca",1269000.0,-0.1537,0.2057,17.0,0.5455,-0.4138,12.0,1.181818182,-0.6756756759999999,32.0,0.1429,1.0,0.0,,,0.0,,-1.0,34.0,0.0,0.7895,677.0784325,0.0066,0.2038,1809.5,-0.2264,0.0258,1927955.993,-0.2302,0.4816,51.0,0.1333,0.0625,2.0,-1.0909,1.3448,San Francisco, CA,3409.0,0.000293427,0.003532529,3.22,37.6873908,-121.9131761
90706,"bellflower, ca",687000.0,0.0029,0.1794,14.0,0.2727,,11.5,0.15,-0.697368421,24.0,0.0,0.5,0.0,,,0.0,,,42.0,0.1053,0.3548,462.92377360000006,0.0355,0.2029,1425.0,-0.1348,-0.021,724333.2813,0.017,0.16399999999999998,56.0,0.1429,0.0,3.0,-0.4545,1.76,Los Angeles-Long Beach-Anaheim, CA,1846.0,0.001627781,0.027267668,3.22,33.8822393,-118.1239717
94536,"fremont, ca",1014440.0,-0.015,-0.0777,42.0,0.0244,0.1351,18.0,0.384615385,-0.4375,72.0,0.125,2.0,0.0,,,4.0,0.0,0.0,89.0,-0.0111,0.6792,652.0652742000001,0.0459,0.0565,1489.5,0.0383,-0.1413,1034855.18,0.0184,-0.1178,131.0,0.0,0.4556,2.1190476190000003,-0.0761,0.6866,San Francisco, CA,2712.0,-0.001104972,-0.013818182,3.21,37.5641425,-122.004179
90016,"los angeles, ca",950000.0,-0.0078,0.1391,41.0,0.0513,-0.0238,58.0,-0.35911602200000003,-0.064516129,28.0,0.4,0.75,0.0,-1.0,,4.0,-0.5,0.0,58.0,0.0357,0.1837,673.6098841,-0.0141,0.0811,1438.0,0.0,0.042,969687.8586,-0.0117,0.1097,99.0,0.0421,0.0879,1.414634146,-0.0213,0.248,Los Angeles-Long Beach-Anaheim, CA,2542.0,-0.001963094,-0.019668338,3.21,34.0255188,-118.3520389
95035,"milpitas, ca",1144000.0,0.1,0.0895,34.0,0.0303,-0.1905,11.0,0.46666666700000003,-0.614035088,64.0,-0.0588,1.2857,0.0,,-1.0,4.0,0.0,-0.5,82.0,0.2615,1.2778,691.9325892999999,0.0031,0.0464,1700.5,0.2186,0.0668,1162950.29,0.0675,-0.2408,116.0,0.1837,0.4872,2.411764706,0.4421,1.5546,San Jose, CA,3023.0,-0.002310231,-0.02546744,3.17,37.4323716,-121.8993526
92618,"irvine, ca",1168749.0,-0.0153,0.0659,86.0,-0.1485,,32.0,-0.058823529000000006,-0.32631578899999997,80.0,-0.0909,0.4286,8.0,-0.3333,-0.3333,16.0,0.3333,-0.3333,137.0,-0.0352,1.3621,512.2480393,0.0208,0.0811,2399.0,-0.0136,0.0023,1437949.781,0.0017,0.0743,223.0,-0.0823,-0.0898,1.593023256,0.1871,1.2829,Los Angeles-Long Beach-Anaheim, CA,3084.0,0.003579564,0.029716194,3.17,33.665242,-117.7490656
94116,"san francisco, ca",1364500.0,-0.0076,-0.057,17.0,0.0,0.7,15.5,0.47619047600000003,-0.6593406589999999,24.0,0.0,2.0,0.0,,,0.0,,,27.0,0.0,0.6875,822.5174216,-0.0975,-0.1174,1485.0,-0.1158,-0.1743,1493917.1519999998,-0.073,-0.0097,44.0,0.0,0.6923,1.588235294,0.0,-0.0118,San Francisco, CA,3590.0,-0.008561171,-0.057990029,3.16,37.7432421,-122.497668
95037,"morgan hill, ca",1199994.0,-0.1141,0.1656,45.0,0.0227,-0.3382,22.5,-0.02173913,-0.328358209,60.0,-0.1667,0.875,0.0,,-1.0,8.0,1.0,-0.3333,102.0,0.1591,0.6452,533.4057981000001,0.0074,0.1411,2238.0,-0.0958,0.0045,1371941.5780000002,-0.1382,0.1087,147.0,0.1136,0.1308,2.266666667,0.2667,1.3549,San Jose, CA,3147.0,0.003187759,0.030789387,3.15,37.2187714,-121.5826642
90404,"santa monica, ca",1087500.0,0.0046,-0.0968,36.0,0.125,0.6364,45.0,-0.117647059,-0.23076923100000002,20.0,0.0,1.5,0.0,,,4.0,,,25.0,0.087,0.9231,838.7911231,-0.0093,-0.1414,1181.0,0.0507,0.0342,1199640.795,0.0269,0.002,61.0,0.1091,0.7429,0.694444444,-0.0243,0.1035,Los Angeles-Long Beach-Anaheim, CA,2858.0,-0.005567154,-0.062028224,3.15,34.02875,-118.4717975
90601,"whittier, ca",727500.0,0.0176,0.1288,13.0,0.1818,,33.5,0.456521739,-0.5144927539999999,16.0,-0.2,1.0,0.0,,,0.0,,-1.0,37.0,-0.2292,0.85,403.1425891,-0.0107,0.0094,1655.0,-0.0175,-0.0265,869994.4476,-0.0963,0.2394,50.0,-0.1525,0.1905,2.8461538460000004,-1.5175,1.9371,Los Angeles-Long Beach-Anaheim, CA,1911.0,0.002623295,0.043691972,3.15,34.0080684,-118.0303189
92807,"anaheim, ca",989475.0,0.0727,,27.0,0.0385,,17.0,-0.433333333,-0.622222222,48.0,0.3333,0.7143,0.0,,,4.0,-0.5,-0.5,63.0,0.0,0.75,432.48132599999997,0.0042,0.0856,2558.5,0.0475,0.2137,1420391.6130000001,-0.0612,0.2713,90.0,0.0112,0.0976,2.333333333,-0.0897,1.5507,Los Angeles-Long Beach-Anaheim, CA,2594.0,0.005036807,0.057911909,3.15,33.8459536,-117.7901088
91381,"stevenson ranch, ca",1075000.0,-0.1019,,20.0,0.1111,-0.4286,51.5,-0.41807909600000004,0.271604938,28.0,0.75,1.3333,0.0,,,4.0,0.0,0.0,37.0,-0.0513,1.3125,367.78000710000003,0.0091,0.1105,3268.0,-0.1384,0.2831,1533169.439,-0.1872,0.9111,57.0,0.0,0.1176,1.85,-0.3167,1.3929,Los Angeles-Long Beach-Anaheim, CA,2800.0,0.005385996,0.056603774,3.13,34.3729805,-118.61481
91101,"pasadena, ca",824000.0,-0.0294,-0.1068,29.0,-0.1471,0.0741,75.5,0.385321101,0.198412698,8.0,-0.3333,1.0,0.0,,,0.0,,,30.0,-0.1429,1.3077,622.422972,-0.0575,0.0352,1507.5,0.0304,0.0461,1260984.007,0.0105,0.2144,59.0,-0.1449,0.475,1.034482759,0.0051,0.5529999999999999,Los Angeles-Long Beach-Anaheim, CA,2148.0,-0.002322341,-0.026733122,3.13,34.1427587,-118.1386005
95008,"campbell, ca",1198000.0,0.1057,-0.1319,36.0,-0.027000000000000003,0.0909,21.0,0.448275862,-0.34375,36.0,-0.25,1.25,0.0,,,8.0,0.0,1.0,55.0,-0.0517,1.619,780.5706522,-0.0146,-0.0124,1390.0,0.0007,-0.1038,1387785.0,0.0586,-0.0471,91.0,-0.0421,0.6852,1.5277777780000001,-0.0398,0.8914,San Jose, CA,3120.0,-0.004149378,-0.05511811,3.13,37.2770029,-121.9529992
95112,"san jose, ca",890125.0,0.10099999999999999,0.0553,45.0,0.2162,1.25,25.0,0.35135135100000003,-0.23076923100000002,48.0,0.3333,3.0,0.0,,,8.0,0.0,1.0,40.0,0.3333,1.6667,659.3640059999999,0.0218,-0.0368,1311.5,0.1535,0.0547,1004198.4140000001,0.1039,0.1261,85.0,0.2687,1.4286,0.8888888890000001,0.0781,0.1389,San Jose, CA,2312.0,-0.008576329,-0.089405278,3.12,37.3456227,-121.8847222
91750,"la verne, ca",932400.0,0.0164,0.1887,24.0,0.8462,-0.3684,18.0,-0.4375,-0.604395604,32.0,1.0,1.6667,0.0,,,0.0,,-1.0,28.0,-0.3,-0.0968,427.80883330000006,0.0723,0.1326,2077.0,-0.0765,-0.0152,1063540.854,-0.0921,-0.1451,52.0,-0.0189,-0.2464,1.166666667,-1.9103,0.3509,Los Angeles-Long Beach-Anaheim, CA,2427.0,0.00747198,0.072470172,3.12,34.1945949,-117.77252
91780,"temple city, ca",1018400.0,-0.0149,0.1016,30.0,0.2,-0.1667,38.0,-0.012987013,-0.472222222,20.0,0.0,4.0,4.0,,,0.0,-1.0,-1.0,24.0,-0.0769,0.6,547.4498281,0.0729,0.0725,1943.0,0.0,0.027999999999999997,1164645.3590000002,0.0161,0.0587,54.0,0.0588,0.0588,0.8,-0.24,0.3833,Los Angeles-Long Beach-Anaheim, CA,2631.0,0.002285714,0.022144522,3.10,34.0982956,-118.0595907
91206,"glendale, ca",824000.0,-0.2335,0.0564,29.0,0.16,0.0357,28.5,0.212765957,-0.435643564,20.0,-0.2857,0.6667,0.0,,,8.0,,1.0,36.0,0.2,1.5714,537.1974522,-0.0217,0.0028,1491.5,-0.196,-0.0226,956293.0842,-0.0631,-0.0218,65.0,0.1818,0.5476,1.24137931,0.0414,0.7414,Los Angeles-Long Beach-Anaheim, CA,2126.0,-0.000470146,-0.005147403,3.10,34.1527251,-118.2117257
92647,"huntington beach, ca",864450.0,-0.0416,0.0542,19.0,0.2667,-0.3448,19.0,1.9230769230000002,-0.424242424,32.0,0.0,1.6667,0.0,,,4.0,,-0.5,46.0,0.0698,0.9167,544.5635158,0.0401,0.1382,1341.0,-0.1895,-0.1529,842834.6538,-0.0958,0.0378,65.0,0.1207,0.2264,2.421052632,-0.4456,1.5935,Los Angeles-Long Beach-Anaheim, CA,2221.0,0.00452284,0.045176471,3.08,33.7222674,-118.0010421
